SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
-0.43979044766807096,-1.1083994941091149,0.5380599160589536,-0.8325677507982419,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.43979044766807096,-0.986216064867831,0.37706176661580104,-0.7196311787505534,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0
-0.43979044766807096,-0.6196657771439795,0.49988509711882445,-0.3927454839731789,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
-0.43979044766807096,0.07270698855662878,1.708201105310734,0.7144472873468019,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
2.2738101868796012,-0.7011213966381687,-0.3250229469352673,-0.6705685695822953,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
-0.43979044766807096,0.6021685152688586,-1.46860774040261,-0.58743103059637,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
-0.43979044766807096,1.6203637589462239,-0.011325521731598452,0.9916973146278074,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
-0.43979044766807096,-0.4567545381556011,0.4783080255439692,-0.23621239757921253,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.43979044766807096,0.5614407055217641,0.26585685926846847,0.4280724082258776,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.43979044766807096,-1.1491273038562093,0.453411404496059,-0.8588182303667034,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.43979044766807096,-0.37529891866141185,0.7305937854961259,-0.14877692113245614,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2.2738101868796012,1.0094466127398047,0.16793014981335486,0.760269912890741,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
-0.43979044766807096,0.1948904177979126,-1.5034630098696844,-0.6493654114421945,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
-0.43979044766807096,0.3170738470391964,0.6326670760410122,0.552756675999838,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.43979044766807096,-0.6603935868910741,0.48826667396313317,-0.4470317402092164,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
-0.43979044766807096,1.6203637589462239,0.6791407686637783,1.6772073192779258,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
-0.43979044766807096,1.3352690907165616,1.5355845327118898,2.1285568747799872,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
-0.43979044766807096,-0.13093206017884423,-1.5084423340792663,-0.7391151619063216,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
-0.43979044766807096,-1.0676716843620202,0.8135825223224933,-0.7496947002714447,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
-0.43979044766807096,0.03197917880953417,0.5081839708014612,0.1432624191547945,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.43979044766807096,1.0909022322339939,1.3729266085322098,1.7535122397363754,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
-0.43979044766807096,-0.37529891866141185,-0.5009590690071661,-0.5276786795383522,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.43979044766807096,0.357801656786291,1.2550826022387678,0.852995158520059,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
-0.43979044766807096,-0.6603935868910741,-0.29680677641430236,-0.6261785898586332,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
-0.43979044766807096,1.6203637589462239,0.000292901424092795,1.076223418024155,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
-0.43979044766807096,0.03197917880953417,-0.6719158668694831,-0.35957422305753267,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.43979044766807096,-1.1083994941091149,-0.4727428984862014,-0.8964196729727448,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.43979044766807096,-1.189855113603304,0.15133240244808135,-0.9199591458351436,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
-0.43979044766807096,-1.1083994941091149,0.10485870982531591,-0.8498917448711308,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
-0.43979044766807096,1.6203637589462239,-1.2993107172768206,-0.17249271963427357,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
-0.43979044766807096,-1.271310733097493,-1.4520099930373367,-0.9950297868176624,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
-0.43979044766807096,-0.41602672840850646,-0.5308350142646585,-0.5394263752646243,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
-0.43979044766807096,-1.0676716843620202,0.1911669961247378,-0.8130176455276915,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.43979044766807096,1.5796359491991292,0.20942451822653854,1.2989227006099948,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
-0.43979044766807096,1.6203637589462239,1.2119284590890569,2.19655244948083,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
2.2738101868796012,-0.5789379673968849,-0.2121582648514077,-0.5789673999042716,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.43979044766807096,-1.271310733097493,-0.3167240732526306,-0.9799539446473621,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
-0.43979044766807096,-1.0269438746149255,-0.11257178065976682,-0.8108356157398848,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.43979044766807096,0.6836241347630478,0.045106819310331475,0.40585537765911917,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
-0.43979044766807096,1.294541280969467,0.9496840507177361,1.562243002376922,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2.2738101868796012,-0.4974823479026957,0.21606361717264802,-0.39192997789086725,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.43979044766807096,1.3352690907165616,1.4359980485202488,2.1338025625526935,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0
-0.43979044766807096,0.9687188029927101,1.3878645811609556,1.5938273325377996,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
-0.43979044766807096,0.7650797542572371,0.5380599160589536,0.7967472795454881,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.43979044766807096,-0.41602672840850646,0.8069434233763838,-0.14498591988495363,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.43979044766807096,-0.9047604453736418,-0.08435561013880186,-0.7341119218878155,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
-0.43979044766807096,-1.271310733097493,-1.483545713031356,-0.9954485602112819,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
-0.43979044766807096,-1.271310733097493,0.8069434233763838,-0.9650323874115532,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
-0.43979044766807096,1.6203637589462239,-0.16734434696516926,0.8757632067100007,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.43979044766807096,-0.7418492063852633,-0.4661037995400919,-0.6901186748528456,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
2.2738101868796012,0.27634603729210183,1.2102686843525297,0.7365320736839962,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
-0.43979044766807096,-0.8233048258794525,-1.5084423340792663,-0.9076163510758334,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
-0.43979044766807096,1.4574525199578454,1.1787329643585098,1.9731037829274605,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0
-0.43979044766807096,-0.986216064867831,-0.7051113616000301,-0.856459874939478,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43979044766807096,-1.271310733097493,-0.3100849743065211,-0.9798657818276528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
-0.43979044766807096,-0.7418492063852633,-1.4735870646121922,-0.8754148811769901,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
-0.43979044766807096,0.154162608050818,-1.4586490919834458,-0.686900731933454,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
-0.43979044766807096,-1.0269438746149255,0.29241325505290594,-0.77508559234774,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.43979044766807096,0.8872631834985208,-0.165684572228642,0.4267720066351644,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
-0.43979044766807096,-0.00874863093756043,0.16461060034030034,0.03067849838594347,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.43979044766807096,-0.9047604453736418,0.17788879823251932,-0.680090154110906,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43979044766807096,1.3352690907165616,0.858396440208732,1.6101594948889584,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
-0.43979044766807096,-0.25311548942012807,-0.5192165911089671,-0.4588896394601252,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.43979044766807096,-0.4974823479026957,0.1878474466516833,-0.3558934253346669,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-0.43979044766807096,1.375996900463656,0.31399032662776166,1.1377169847714326,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.43979044766807096,1.2130856614752776,0.010251549843256788,0.6913927099928046,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
-0.43979044766807096,0.8465353737514263,-1.4951641361870476,-0.5404182069863546,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1
-0.43979044766807096,1.6203637589462239,1.5256258842927257,2.412749724113105,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
-0.43979044766807096,0.6428963250159533,0.6193888781487937,0.7095101694430777,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
-0.43979044766807096,-1.271310733097493,-1.4818859382948288,-0.9954265195063545,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
-0.43979044766807096,1.4167247102107507,0.7090167139212706,1.5893751101424771,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
-0.43979044766807096,-0.2938432991672227,0.664202796035032,-0.10352735391662776,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
-0.43979044766807096,0.357801656786291,-1.4818859382948288,-0.6506217316230529,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
-0.43979044766807096,-1.271310733097493,-0.6519985700311549,-0.9844061670426847,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.43979044766807096,0.03197917880953417,-1.3374855362169495,-0.6779742464378814,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1
-0.43979044766807096,0.357801656786291,0.31399032662776166,0.35740990822882657,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2.2738101868796012,-0.6603935868910741,0.7239546865500164,-0.4396260633536303,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
-0.43979044766807096,1.5389081394520345,1.369607059059155,2.3256228175353315,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
-0.43979044766807096,-0.4567545381556011,-0.19722029222266146,-0.46852142751337256,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
-0.43979044766807096,-0.37529891866141185,0.8733344128374777,-0.03526729075665676,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
-0.43979044766807096,0.1948904177979126,0.8766539623105327,0.48665660192274646,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.43979044766807096,0.03197917880953417,-1.349103959372641,-0.6515254005250738,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
-0.43979044766807096,-0.7011213966381687,0.35050537083136313,-0.512999570056744,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.43979044766807096,-0.986216064867831,-0.33332182061790405,-0.8077719577549847,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2.2738101868796012,0.2356182275450072,0.6193888781487937,0.382999166649468,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
-0.43979044766807096,-0.986216064867831,0.6774809939272509,-0.7277421581638144,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
2.2738101868796012,-1.2305829233503986,-1.1416321173067225,-0.9696388947413671,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
-0.43979044766807096,1.5389081394520345,-1.3076095909594574,-0.21875615927675957,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
-0.43979044766807096,0.8465353737514263,1.5604811537597998,1.5567107854401596,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
-0.43979044766807096,0.8872631834985208,-0.6868538394982291,0.04028824573426344,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
-0.43979044766807096,0.7650797542572371,-0.6752354163425376,-0.04265092690731555,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
-0.43979044766807096,-0.13093206017884423,0.9762404465021736,0.14515791977854559,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
2.2738101868796012,1.4981803297049399,0.8351595938973491,1.7036782058956603,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
2.2738101868796012,1.6203637589462239,1.7015620063646244,2.70068949328387,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
-0.43979044766807096,-1.0676716843620202,-1.4669479656660827,-0.9529099997015164,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.43979044766807096,0.11343479830372338,1.1770731896219826,0.5507068904415954,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
2.2738101868796012,-0.9454882551207363,-1.445370894091227,-0.9141403997343258,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
-0.43979044766807096,1.294541280969467,0.8965712591488607,1.6231635107960887,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
-0.43979044766807096,1.1316300419810885,0.3173098761008162,0.958768501466362,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.43979044766807096,-1.189855113603304,1.01607504017883,-0.8750842706030799,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2.2738101868796012,-0.21238767967303346,1.3115149432806976,0.2598357075154939,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
-0.43979044766807096,1.375996900463656,-0.3316620458813768,0.5234204977415489,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
-0.43979044766807096,1.375996900463656,0.8384791433704035,1.6255659476331688,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
2.2738101868796012,1.6203637589462239,-1.3175682393786214,-0.21529576860316715,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
-0.43979044766807096,0.3170738470391964,-0.46278425006703716,-0.10656897119660066,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
-0.43979044766807096,-1.1491273038562093,-1.3457844098995864,-0.9619687294266529,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
-0.43979044766807096,0.07270698855662878,-1.1416321173067225,-0.590538769991125,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.43979044766807096,0.1948904177979126,1.1422179201549083,0.6507716908117175,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1
-0.43979044766807096,-0.5789379673968849,-0.26527105642028287,-0.5305880525887611,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.43979044766807096,1.375996900463656,-1.3175682393786214,-0.25593882848918154,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
-0.43979044766807096,-0.3345711089143173,1.3231333664363893,0.11643888125822198,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
-0.43979044766807096,-0.09020425043174964,-0.3150642985161033,-0.3295988643563507,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.43979044766807096,-0.5382101576497903,0.3007121287355427,-0.37636924021216545,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
-0.43979044766807096,1.294541280969467,0.7305937854961259,1.344017982891332,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.2738101868796012,1.0094466127398047,0.858396440208732,1.2878362260315432,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
-0.43979044766807096,-0.9454882551207363,1.2550826022387678,-0.6085680666216888,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
-0.43979044766807096,1.4167247102107507,1.3015562948615338,2.0986035567837327,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
-0.43979044766807096,-1.2305829233503986,-0.43954740375565443,-0.9574944663264031,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43979044766807096,1.6203637589462239,-1.4702675151391373,-0.3420959440501523,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
-0.43979044766807096,-0.00874863093756043,1.1305994969992166,0.35763031527809996,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
-0.43979044766807096,1.6203637589462239,1.621892819011312,2.6027626412917,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
-0.43979044766807096,0.9279909932456155,0.674161444454196,1.0489811067339632,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
-0.43979044766807096,-0.37529891866141185,1.1671145412028185,0.006367600851087783,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
-0.43979044766807096,1.0501744224868994,1.5223063348196713,1.8727304126883555,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
-0.43979044766807096,-1.1083994941091149,0.8003043244302748,-0.8041132007370463,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
-0.43979044766807096,1.5796359491991292,1.6052950716460386,2.51925041032201,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
-0.43979044766807096,-0.6196657771439795,-1.3507637341091683,-0.8236192245977418,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
2.2738101868796012,-0.6603935868910741,0.888272385466224,-0.3254331711250835,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
-0.43979044766807096,-0.7418492063852633,0.9330863033524627,-0.4147421074906638,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2.2738101868796012,1.4981803297049399,-0.27356993010291963,0.73807492302891,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
-0.43979044766807096,0.8058075640043316,-0.016304845941180684,0.4991316409116206,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
-0.43979044766807096,-0.7418492063852633,0.5065241960649339,-0.5139914017784744,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2.2738101868796012,-1.271310733097493,0.16793014981335486,-0.973518058808579,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-0.43979044766807096,0.6836241347630478,-0.16734434696516926,0.28917188577378306,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
-0.43979044766807096,1.4981803297049399,0.9463645012446812,1.8160417196152383,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
2.2738101868796012,-1.0269438746149255,0.8036238739033293,-0.7374180276269164,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
-0.43979044766807096,0.6836241347630478,0.7438719833883449,0.9110283345937442,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0
-0.43979044766807096,-1.271310733097493,-0.6719158668694831,-0.9846706555018128,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.43979044766807096,0.5614407055217641,1.0243739138614667,1.0517361948498805,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
-0.43979044766807096,-1.2305829233503986,0.18618767191515606,-0.9360709011370287,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2.2738101868796012,0.4392572762804802,1.4194003011549754,0.9942981178092333,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
-0.43979044766807096,-1.1083994941091149,0.5081839708014612,-0.828622464616248,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
-0.43979044766807096,-1.271310733097493,0.19282677086126507,-0.9731874482346689,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-0.43979044766807096,1.1316300419810885,-0.16402479749211452,0.5783018530106246,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
-0.43979044766807096,1.5796359491991292,1.0276934633345214,2.015003162994333,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0
2.2738101868796012,-1.271310733097493,0.1878474466516833,-0.9732535703494509,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
-0.43979044766807096,1.4167247102107507,-0.14576727539031378,0.738537777832384,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
-0.43979044766807096,0.154162608050818,0.9961577433405016,0.5674798668913009,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
