SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.43979044766807096,-0.00874863093756043,-1.1499309909893594,-0.5953877250751396,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.43979044766807096,1.0909022322339939,-1.5034630098696844,-0.46534756600383564,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
-0.43979044766807096,1.5796359491991292,0.5895129328913014,1.566805428296881,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
-0.43979044766807096,1.4574525199578454,0.7986445496937471,1.6990716985658465,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
-0.43979044766807096,0.2356182275450072,1.2899378717058425,0.7538781084618125,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
2.2738101868796012,0.11343479830372338,1.1372385959453262,0.5626088711023588,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-0.43979044766807096,-0.2938432991672227,1.145537469627963,0.10367731310529239,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
2.2738101868796012,1.1723578517281832,0.6890994170829422,1.310736518451049,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
-0.43979044766807096,-1.189855113603304,-1.486865262504411,-0.9824225035992241,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
2.2738101868796012,1.6203637589462239,1.5803984505981283,2.542856005299191,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
-0.43979044766807096,0.4392572762804802,-1.5134216582888484,-0.6621269795951242,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
-0.43979044766807096,0.27634603729210183,-1.5084423340792663,-0.6608265780044111,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
-0.43979044766807096,0.7650797542572371,0.8417986928434585,1.0035331731737889,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
2.2738101868796012,-1.1491273038562093,0.35050537083136313,-0.8837903490493791,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43979044766807096,0.9687188029927101,-0.165684572228642,0.5197837814285378,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2.2738101868796012,1.5389081394520345,1.3281126906459713,2.217579281981512,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
-0.43979044766807096,1.3352690907165616,0.858396440208732,1.6101594948889584,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.43979044766807096,-0.4567545381556011,-0.3864346121867792,-0.48273768219150665,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
-0.43979044766807096,-0.3345711089143173,-1.4951641361870476,-0.7913295918791893,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
2.2738101868796012,1.1316300419810885,0.23100158980139426,0.924054391205802,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
-0.43979044766807096,-1.1491273038562093,-0.46776357427661913,-0.9097322587488579,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43979044766807096,0.5614407055217641,-1.130013694151031,-0.3478044866263333,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2.2738101868796012,0.7650797542572371,0.4915862234361877,0.7477948739018666,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
-0.43979044766807096,-0.7011213966381687,-1.4984836856601023,-0.8576721137104817,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
-0.43979044766807096,-0.6603935868910741,0.2807948318972147,-0.47720546525474444,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.43979044766807096,0.5614407055217641,-1.3391453109534768,-0.5343349724264088,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2.2738101868796012,1.5796359491991292,1.0193945896518846,1.9522973574760516,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0
-0.43979044766807096,-0.04947644068465504,1.2152480085621118,0.3814563173045542,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
-0.43979044766807096,-0.09020425043174964,-1.3175682393786214,-0.6562641520844519,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
2.2738101868796012,1.4981803297049399,0.667522345508087,1.5460871656651818,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
-0.43979044766807096,-0.8640326356265471,-1.4553295425103911,-0.8864572743455873,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
-0.43979044766807096,0.11343479830372338,-0.7930794226359795,-0.39439853684272935,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2.2738101868796012,1.6203637589462239,0.8069434233763838,1.795918556016577,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
-0.43979044766807096,-0.17165986992593885,0.9330863033524627,0.2160187861199426,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
-0.43979044766807096,-1.0676716843620202,-0.3250229469352673,-0.854255804446744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.43979044766807096,1.4574525199578454,0.6708418949811414,1.4676663375337073,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
-0.43979044766807096,-0.7418492063852633,-1.4951641361870476,-0.867943082206622,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
-0.43979044766807096,-0.4974823479026957,-1.3242073383247308,-0.7812790304323224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.43979044766807096,0.7243519445101425,1.026033688597994,1.080631559009623,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-0.43979044766807096,-0.13093206017884423,-1.5018032351331572,-0.7742921269703558,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
-0.43979044766807096,0.03197917880953417,0.33058807399303514,0.07714030437277553,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
-0.43979044766807096,-1.271310733097493,-0.3366413700909588,-0.9802184331064902,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
-0.43979044766807096,0.8058075640043316,-1.2959911678037659,-0.4110392690628708,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
-0.43979044766807096,1.2130856614752776,0.1878474466516833,0.8913900665034845,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
-0.43979044766807096,-1.0676716843620202,-0.5258556900550764,-0.8838564711641612,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
-0.43979044766807096,1.2130856614752776,1.3115149432806976,1.9110812392619263,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
-0.43979044766807096,0.7650797542572371,0.7554904065440361,0.9687309000935194,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
-0.43979044766807096,-0.9454882551207363,-1.3341659867438949,-0.9205101634583271,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.43979044766807096,-0.37529891866141185,-1.4735870646121922,-0.7932691739127952,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
2.2738101868796012,1.0909022322339939,0.7953250002206925,1.353451404600233,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
-0.43979044766807096,0.47998508602757484,-0.3482597932466503,0.01710142415070216,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
-0.43979044766807096,-1.0269438746149255,-1.5101021088157938,-0.9404129200077148,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.43979044766807096,-0.09020425043174964,1.0027968422866111,0.2530692111028007,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
-0.43979044766807096,0.8872631834985208,1.4343382737837216,1.535066813201512,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
-0.43979044766807096,-1.271310733097493,-1.4603088667199735,-0.995139990342299,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.43979044766807096,1.3352690907165616,0.20610496875348402,0.929189875453872,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2.2738101868796012,0.5207128957746694,0.17456924875946433,0.34566221250255447,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
-0.43979044766807096,1.4167247102107507,1.5787386758616007,2.252624002815982,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0
-0.43979044766807096,-0.782577016132358,0.26585685926846847,-0.5943297712386274,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
-0.43979044766807096,1.6203637589462239,0.9164885559871891,1.987099630556321,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
2.2738101868796012,0.07270698855662878,-0.28352857852208363,-0.22585326626336288,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
-0.43979044766807096,0.9687188029927101,-1.3391453109534768,-0.39340670512099907,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
-0.43979044766807096,0.6428963250159533,1.2965769706519514,1.1759796485252945,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
-0.43979044766807096,0.03197917880953417,-1.4852054877678835,-0.7092059253199217,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
2.2738101868796012,-0.00874863093756043,0.8816332865201145,0.2725311535536416,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
-0.43979044766807096,-0.13093206017884423,-0.5258556900550764,-0.4208033013456822,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.43979044766807096,-0.782577016132358,-1.4719272898756646,-0.8921217355119135,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
-0.43979044766807096,-1.1491273038562093,0.7056971644482157,-0.8684940998298055,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
-0.43979044766807096,0.8465353737514263,-1.3026302667498753,-0.41533720652370204,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
-0.43979044766807096,-0.9454882551207363,0.8484377917895675,-0.6658077773179899,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
-0.43979044766807096,0.3170738470391964,0.6725016697176687,0.47490890619647436,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
2.2738101868796012,1.0094466127398047,0.9696013475560641,1.3932569176990086,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2.2738101868796012,1.4167247102107507,1.2650412506579323,2.0768493810204487,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
-0.43979044766807096,0.3170738470391964,-1.2810531951750197,-0.5293317324079028,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
-0.43979044766807096,-0.8233048258794525,0.82188139600513,-0.5539071184018864,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
-0.43979044766807096,1.5389081394520345,-1.3076095909594574,-0.21875615927675957,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
-0.43979044766807096,-0.8640326356265471,-0.8096771700012529,-0.8180208855461977,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0
2.2738101868796012,1.0909022322339939,-0.024603719623817424,0.7090693553445309,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
-0.43979044766807096,1.4574525199578454,-1.4885250372409382,-0.3969993400241554,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.43979044766807096,-0.8233048258794525,-0.5109177174263303,-0.7346849802159263,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,1.5389081394520345,0.40361816240023857,1.3275094949007546,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0
-0.43979044766807096,-1.271310733097493,-1.4619686414565007,-0.9951620310472264,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.43979044766807096,0.5614407055217641,0.19282677086126507,0.41998346951754395,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
-0.43979044766807096,-0.25311548942012807,-1.5134216582888484,-0.8017107638999663,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
-0.43979044766807096,0.7243519445101425,0.5065241960649339,0.7775498255537752,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0
-0.43979044766807096,-0.6196657771439795,-1.3275268877977855,-0.7948120232577089,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.43979044766807096,0.11343479830372338,-0.11921087960587606,-0.1133354676092939,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.43979044766807096,1.6203637589462239,0.6608832465619775,1.5938052918328722,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
2.2738101868796012,0.8872631834985208,1.6866240337358782,1.8305885848672825,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
2.2738101868796012,1.6203637589462239,1.4857912906160693,2.487247306767513,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
-0.43979044766807096,-1.189855113603304,0.41855613502898475,-0.913435097176651,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
-0.43979044766807096,-0.7418492063852633,-0.4760624479592559,-0.6668877718594295,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43979044766807096,-1.1083994941091149,-0.5358143384742405,-0.9006294476138667,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.43979044766807096,1.294541280969467,1.303216069598061,1.907510645063698,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
-0.43979044766807096,0.9279909932456155,-1.515081433025376,-0.5643323718325182,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
-0.43979044766807096,-1.1083994941091149,0.13805420455586287,-0.8493627679528746,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,0.6836241347630478,-1.463628416193028,-0.5493667331868545,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
-0.43979044766807096,1.294541280969467,1.6119341705921475,2.1795811066867783,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
-0.43979044766807096,0.7243519445101425,0.19946586980737455,0.5289086332684565,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0
-0.43979044766807096,0.8058075640043316,1.026033688597994,1.1892481528915526,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0
-0.43979044766807096,0.5614407055217641,-0.30344587536041184,0.18097406528547255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-0.43979044766807096,-1.2305829233503986,-1.4719272898756646,-0.9889685929626439,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
-0.43979044766807096,-0.6603935868910741,-1.5184009824984306,-0.8603169983017624,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
-0.43979044766807096,0.8872631834985208,1.3629679601130453,1.5641605437056003,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0
-0.43979044766807096,1.0501744224868994,-0.6569778942407369,0.18119447233474595,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
-0.43979044766807096,0.6836241347630478,-0.17232367117475125,0.3050411933214676,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.43979044766807096,1.6203637589462239,-1.3125889151690393,-0.19268200534771668,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
-0.43979044766807096,0.4392572762804802,0.3455260466217814,0.4302544380136841,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
-0.43979044766807096,-0.00874863093756043,0.707356939184743,0.19635847732475567,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
-0.43979044766807096,0.7650797542572371,0.46005050344216847,0.7372814576515256,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0
2.2738101868796012,-1.1491273038562093,-1.4852054877678835,-0.9639964742799683,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.43979044766807096,1.2130856614752776,-0.8694290605162374,0.029642585254358547,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
-0.43979044766807096,1.2130856614752776,-1.5134216582888484,-0.5089881617599682,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
-0.43979044766807096,0.5207128957746694,1.4492762464124678,1.184200831463192,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
-0.43979044766807096,-0.986216064867831,-1.4818859382948288,-0.9313541902825782,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
-0.43979044766807096,-0.4974823479026957,-1.5117618835523212,-0.8388934331123883,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
-0.43979044766807096,1.1723578517281832,-0.7001320373904478,0.18436833384428297,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
-0.43979044766807096,0.9687188029927101,0.013571099316311768,0.5438963126190475,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2.2738101868796012,-0.00874863093756043,0.4816275750170237,0.1285833096731862,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.43979044766807096,-0.8640326356265471,-1.16818851309116,-0.8515888791505359,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,1.4167247102107507,-1.2777336457019652,-0.25981799255639326,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
-0.43979044766807096,0.154162608050818,-1.4752468393487195,-0.6975684331182864,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
-0.43979044766807096,-0.37529891866141185,-1.4852054877678835,-0.8213269912852986,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
-0.43979044766807096,-0.9047604453736418,-0.5059383932167484,-0.7946136569133628,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.2738101868796012,-0.4974823479026957,0.8700148633644232,-0.1846151073443104,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
-0.43979044766807096,0.5614407055217641,0.028509071945057994,0.33891775679478864,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
-0.43979044766807096,1.294541280969467,0.8965712591488607,1.6231635107960887,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,1.0501744224868994,-0.4810417721688381,0.2645964997797994,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2.2738101868796012,1.5796359491991292,-0.6121639763544985,0.47391707447474407,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
-0.43979044766807096,0.4392572762804802,-1.1781471615103243,-0.4647304262658702,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.43979044766807096,-0.04947644068465504,-1.4735870646121922,-0.7358090561672207,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.43979044766807096,0.9687188029927101,-1.349103959372641,-0.3861773539048316,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.43979044766807096,-0.8640326356265471,-0.45780492585745514,-0.7478873624674028,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.43979044766807096,0.8058075640043316,-0.2005398416957162,0.33512675554728627,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
-0.43979044766807096,-0.986216064867831,0.02352974773547576,-0.7555354870771898,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
-0.43979044766807096,-1.1083994941091149,-1.4652881909295554,-0.9630707646730199,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
2.2738101868796012,-0.986216064867831,-0.1291695280250403,-0.7610015818991699,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.43979044766807096,0.27634603729210183,-1.3125889151690393,-0.5865273616943492,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.43979044766807096,0.2356182275450072,-1.4885250372409382,-0.670877139451278,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
2.2738101868796012,1.6203637589462239,1.7015620063646244,2.70068949328387,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
-0.43979044766807096,1.2538134712223723,1.4957499390352331,2.0826901678261933,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
-0.43979044766807096,1.5389081394520345,1.718159753729898,2.5893398519909505,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
-0.43979044766807096,-1.189855113603304,0.7056971644482157,-0.8963755915628902,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.43979044766807096,-0.4974823479026957,-1.4752468393487195,-0.8092046035752618,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.43979044766807096,-0.21238767967303346,-0.4959797447975841,-0.4153151658187746,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.43979044766807096,0.6836241347630478,-0.28186880378555634,0.22141875882714082,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0
2.2738101868796012,1.0094466127398047,1.012755490705775,1.4499015293622717,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
-0.43979044766807096,1.5796359491991292,-1.3574028330552779,-0.27101467065948187,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
-0.43979044766807096,-0.6196657771439795,-1.315908464642094,-0.8224290265316656,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
-0.43979044766807096,0.6836241347630478,0.7438719833883449,0.9110283345937442,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
-0.43979044766807096,-0.8233048258794525,-1.3208877888516761,-0.8649235056315764,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
-0.43979044766807096,-0.37529891866141185,0.6459452739332312,-0.13674269624212868,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
